classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5902977511554943,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.597814577384837,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.49465831458168624,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.6433530967866264,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.7196306301199064,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.493222406019264,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5102956567242282,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.519210954288043,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.6834031337924845,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5167294862947037,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4938165926616298,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.7767136673859566,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.6053443976685361,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5641687224191941,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5986900856428558,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4900497512437811,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5703066971783024,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.4900497512437811,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.5221792970212119,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.6215626982200483,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.48101265822784817,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.7070106122768681,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.7683846685109383,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.7193016621433966,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4879260182876142,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4849246231155779,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4844921500871275,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.472554969566869,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5030118465281159,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5309476759286199,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.47614915531429963,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49322240601926387,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5102956567242282,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5670856181028087,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4393791950495296,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4393791950495296,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.538404153380614,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.49786252750451276,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4225352112676057,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5231772783048992,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.7035873439653697,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.57256080091516,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5519488114224956,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.48101265822784817,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.5336845893565701,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L1,0.552376965140123,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5216666666666666,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5558010261523204,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4844921500871275,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5146857710773217,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5030118465281159,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5410325718355576,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.493222406019264,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5695103252172471,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5257836962482574,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5412717357722866,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5165267912837807,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5027421731303294,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5174974950204588,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5389903248904532,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.6159382593824855,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.6710387335387336,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.71212940768381,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.6134303976035145,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.5395963987048461,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.48057358264259253,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.6272632745441714,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.6224491933785526,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,None,160,L2,0.552376965140123,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.513115742501268,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5751214940591034,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4879260182876142,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5087087675027374,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.6195426419411946,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4844921500871275,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.48608870236817886,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.6418413956149805,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.472554969566869,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5708329071819899,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.49465831458168624,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5902977511554943,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.597814577384837,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.49465831458168624,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.6433530967866264,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.7196306301199064,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.493222406019264,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5087104455432931,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.519210954288043,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.6834031337924845,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5167294862947037,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5031600527648435,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.6053443976685361,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.7767136673859566,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5641687224191941,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5779659408209684,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4900497512437811,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5703066971783024,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.4900497512437811,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.5221792970212119,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.6215626982200483,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.48101265822784817,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.7070106122768681,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.7683846685109383,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.7193016621433966,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4879260182876142,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4849246231155779,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4844921500871275,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.472554969566869,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5030118465281159,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5448957914937296,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.47614915531429963,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.49322240601926387,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5102956567242282,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5850361621648271,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4393791950495296,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4393791950495296,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.538404153380614,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5259243074842261,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4225352112676057,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5231772783048992,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.7035873439653697,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5800160560003343,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5519488114224956,Whole
SVM,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4900497512437811,Whole
RandomForest,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.4900497512437811,Whole
Logit,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.48101265822784817,Whole
kNN,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.48101265822784817,Whole
SVM,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.48101265822784817,Whole
RandomForest,ValerioSali,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.48101265822784817,Whole
Logit,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.48792601828761434,Whole
kNN,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5336845893565701,Whole
SVM,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.48792601828761434,Whole
RandomForest,VeronicaFranco,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L1,0.5830872636135794,Whole
Logit,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4879260182876142,Whole
kNN,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5216666666666666,Whole
SVM,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4879260182876142,Whole
RandomForest,AntonGiacomoCorso,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4879260182876142,Whole
Logit,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4849246231155779,Whole
kNN,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5558010261523204,Whole
SVM,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4849246231155779,Whole
RandomForest,CelioMagno,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4844921500871275,Whole
Logit,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.472554969566869,Whole
kNN,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5146857710773217,Whole
SVM,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5030118465281159,Whole
RandomForest,DomenicoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5708329071819899,Whole
Logit,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
kNN,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
SVM,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
RandomForest,GiorgioGradenigo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
Logit,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
kNN,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
SVM,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
RandomForest,MarcoVenier,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.49465831458168624,Whole
Logit,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.493222406019264,Whole
kNN,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5695103252172471,Whole
SVM,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5257836962482574,Whole
RandomForest,MuzioManfredi,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5204050331513349,Whole
kNN,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5165267912837807,Whole
Logit,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5027421731303294,Whole
SVM,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5174974950204588,Whole
RandomForest,OrsattoGiustinian,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5058839293645288,Whole
Logit,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.6710387335387336,Whole
kNN,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.6159382593824855,Whole
SVM,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.71212940768381,Whole
RandomForest,Petrarca,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5685351189772282,Whole
Logit,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.4900497512437811,Whole
kNN,PietroBembo,TfIdf,Word,Unigrams,0.8,0.1,1000,160,L2,0.5395963987048461,Whole
