classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.15672890629273364,Whole
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.14937349557038337,Whole
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.06686936967868372,Whole
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.1484777506504346,Whole
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.1040892377413369,Whole
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.15696174506760716,Whole
kNN,Count,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.11705326159229769,Whole
SVM,Count,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.12824511820099782,Whole
RandomForest,Count,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.1404266386874791,Whole
Logit,Count,Char,Trigrams,0.9,0.2,None,723,StandardScaler,0.30478267369950324,Whole
kNN,Count,Char,Trigrams,0.9,0.2,None,723,L1,0.04323053891501465,Whole
Logit,Count,Char,Trigrams,0.9,0.2,None,723,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,0.9,0.2,None,723,L1,0.15093777770113292,Whole
RandomForest,Count,Char,Trigrams,0.9,0.2,None,723,L1,0.15364798386937084,Whole
kNN,Count,Char,Trigrams,0.9,0.2,None,723,L2,0.06497588384397322,Whole
SVM,Count,Char,Trigrams,0.9,0.2,None,723,L2,0.14823686305057934,Whole
Logit,Count,Char,Trigrams,0.9,0.2,None,723,L2,0.10577406871135746,Whole
RandomForest,Count,Char,Trigrams,0.9,0.2,None,723,L2,0.14667850500640064,Whole
kNN,Count,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.11705326159229769,Whole
SVM,Count,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.12824511820099782,Whole
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.1365462712701931,Whole
Logit,Count,Char,Trigrams,0.9,0.2,1000,723,StandardScaler,0.30478267369950324,Whole
kNN,Count,Char,Trigrams,0.9,0.2,1000,723,L1,0.04323053891501465,Whole
Logit,Count,Char,Trigrams,0.9,0.2,1000,723,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,0.9,0.2,1000,723,L1,0.15093777770113292,Whole
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,723,L1,0.14753406581953576,Whole
kNN,Count,Char,Trigrams,0.9,0.2,1000,723,L2,0.06497588384397322,Whole
SVM,Count,Char,Trigrams,0.9,0.2,1000,723,L2,0.14823686305057934,Whole
Logit,Count,Char,Trigrams,0.9,0.2,1000,723,L2,0.10577406871135746,Whole
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,723,L2,0.15072818995837498,Whole
kNN,Count,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.06367686358587292,Whole
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.1607677183754875,Whole
SVM,Count,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.0557482300894149,Whole
Logit,Count,Char,Trigrams,1.0,0.0,None,3410,StandardScaler,0.3116456698688917,Whole
kNN,Count,Char,Trigrams,1.0,0.0,None,3410,L1,0.030772257032113625,Whole
Logit,Count,Char,Trigrams,1.0,0.0,None,3410,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,1.0,0.0,None,3410,L1,0.15246198954977716,Whole
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3410,L1,0.1615605459966008,Whole
kNN,Count,Char,Trigrams,1.0,0.0,None,3410,L2,0.04646731229282311,Whole
SVM,Count,Char,Trigrams,1.0,0.0,None,3410,L2,0.1418389880401718,Whole
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3410,L2,0.1544948870115703,Whole
Logit,Count,Char,Trigrams,1.0,0.0,None,3410,L2,0.11063946889369357,Whole
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.11627520858495448,Whole
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.12305278990403468,Whole
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.14714051848063792,Whole
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.31440741265878885,Whole
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.037363053459721775,Whole
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.15478191478317938,Whole
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.15133410589832186,Whole
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.057802353346859764,Whole
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.1464233182787982,Whole
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.10402555329964269,Whole
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.15988836811217444,Whole
kNN,Count,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.09259434496996687,Whole
SVM,Count,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.129482005910566,Whole
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.1534950228188128,Whole
Logit,Count,Char,Trigrams,1.0,0.1,None,1347,StandardScaler,0.30542902005587674,Whole
kNN,Count,Char,Trigrams,1.0,0.1,None,1347,L1,0.027674209849186573,Whole
Logit,Count,Char,Trigrams,1.0,0.1,None,1347,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,1.0,0.1,None,1347,L1,0.15417134467764443,Whole
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1347,L1,0.14446706391303274,Whole
kNN,Count,Char,Trigrams,1.0,0.1,None,1347,L2,0.04921196551935227,Whole
SVM,Count,Char,Trigrams,1.0,0.1,None,1347,L2,0.14070045846148,Whole
Logit,Count,Char,Trigrams,1.0,0.1,None,1347,L2,0.1048306813667708,Whole
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1347,L2,0.140820783548283,Whole
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.11707744316458485,Whole
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.12305278990403468,Whole
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.14905150586321175,Whole
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.2930887270055187,Whole
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.03617883046505024,Whole
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.1547871179497907,Whole
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.15348160954598508,Whole
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.058325897793805474,Whole
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.1464233182787982,Whole
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.1040676036895784,Whole
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.14534201368071864,Whole
kNN,Count,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.11705326159229769,Whole
SVM,Count,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.12857958867854055,Whole
RandomForest,Count,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.14179241074575144,Whole
Logit,Count,Char,Trigrams,1.0,0.2,None,724,StandardScaler,0.3074815301675217,Whole
kNN,Count,Char,Trigrams,1.0,0.2,None,724,L1,0.04462870624553857,Whole
Logit,Count,Char,Trigrams,1.0,0.2,None,724,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,1.0,0.2,None,724,L1,0.14928935124765572,Whole
RandomForest,Count,Char,Trigrams,1.0,0.2,None,724,L1,0.14050583495201288,Whole
kNN,Count,Char,Trigrams,1.0,0.2,None,724,L2,0.07089966593617453,Whole
SVM,Count,Char,Trigrams,1.0,0.2,None,724,L2,0.14624857980246797,Whole
Logit,Count,Char,Trigrams,1.0,0.2,None,724,L2,0.10794926551949591,Whole
RandomForest,Count,Char,Trigrams,1.0,0.2,None,724,L2,0.15498047869984813,Whole
kNN,Count,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.11705326159229769,Whole
SVM,Count,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.12857958867854055,Whole
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.14661374646964528,Whole
Logit,Count,Char,Trigrams,1.0,0.2,1000,724,StandardScaler,0.3074815301675217,Whole
kNN,Count,Char,Trigrams,1.0,0.2,1000,724,L1,0.04462870624553857,Whole
Logit,Count,Char,Trigrams,1.0,0.2,1000,724,L1,0.03254437869822485,Whole
SVM,Count,Char,Trigrams,1.0,0.2,1000,724,L1,0.14928935124765572,Whole
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,724,L1,0.138759415058985,Whole
kNN,Count,Char,Trigrams,1.0,0.2,1000,724,L2,0.07089966593617453,Whole
SVM,Count,Char,Trigrams,1.0,0.2,1000,724,L2,0.14624857980246797,Whole
Logit,Count,Char,Trigrams,1.0,0.2,1000,724,L2,0.10794926551949591,Whole
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,724,L2,0.14065665564380084,Whole
kNN,Count,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.043782050554767936,Whole
RandomForest,Count,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.18458879687224924,Whole
SVM,Count,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.09305129523396104,Whole
Logit,Count,Word,Unigrams,0.8,0.0,None,10506,StandardScaler,0.21598746232229823,Whole
kNN,Count,Word,Unigrams,0.8,0.0,None,10506,L1,0.050898097513231745,Whole
RandomForest,Count,Word,Unigrams,0.8,0.0,None,10506,L1,0.177258685612068,Whole
Logit,Count,Word,Unigrams,0.8,0.0,None,10506,L1,0.03254437869822485,Whole
SVM,Count,Word,Unigrams,0.8,0.0,None,10506,L1,0.16640099361584929,Whole
kNN,Count,Word,Unigrams,0.8,0.0,None,10506,L2,0.10242832162709505,Whole
RandomForest,Count,Word,Unigrams,0.8,0.0,None,10506,L2,0.17695185760386942,Whole
SVM,Count,Word,Unigrams,0.8,0.0,None,10506,L2,0.16683728487081953,Whole
Logit,Count,Word,Unigrams,0.8,0.0,None,10506,L2,0.14348459004561406,Whole
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.05713741250320006,Whole
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.12675421526338917,Whole
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.20841227465831058,Whole
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.32122637272108395,Whole
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.07869127820155182,Whole
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.03254437869822485,Whole
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.1865185556713422,Whole
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.19658011016101207,Whole
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.11945728861901046,Whole
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.18955759771290137,Whole
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.1627861964159398,Whole
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.20609889939450635,Whole
kNN,Count,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.1871892746557272,Whole
SVM,Count,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.15045219821900235,Whole
Logit,Count,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.3354218560774304,Whole
RandomForest,Count,Word,Unigrams,0.8,0.1,None,160,StandardScaler,0.20810173281729813,Whole
kNN,Count,Word,Unigrams,0.8,0.1,None,160,L1,0.10197317877533231,Whole
Logit,Count,Word,Unigrams,0.8,0.1,None,160,L1,0.04535845128854717,Whole
SVM,Count,Word,Unigrams,0.8,0.1,None,160,L1,0.17624551685045267,Whole
RandomForest,Count,Word,Unigrams,0.8,0.1,None,160,L1,0.21249316325208212,Whole
kNN,Count,Word,Unigrams,0.8,0.1,None,160,L2,0.1769504429524912,Whole
Logit,Count,Word,Unigrams,0.8,0.1,None,160,L2,0.17208673494037238,Whole
SVM,Count,Word,Unigrams,0.8,0.1,None,160,L2,0.20120383473089373,Whole
RandomForest,Count,Word,Unigrams,0.8,0.1,None,160,L2,0.19859397577662355,Whole
kNN,Count,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.1871892746557272,Whole
SVM,Count,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.15045219821900235,Whole
Logit,Count,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.3354218560774304,Whole
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,160,StandardScaler,0.2140745160446412,Whole
kNN,Count,Word,Unigrams,0.8,0.1,1000,160,L1,0.10197317877533231,Whole
Logit,Count,Word,Unigrams,0.8,0.1,1000,160,L1,0.04535845128854717,Whole
SVM,Count,Word,Unigrams,0.8,0.1,1000,160,L1,0.17624551685045267,Whole
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,160,L1,0.1945717265195609,Whole
kNN,Count,Word,Unigrams,0.8,0.1,1000,160,L2,0.1769504429524912,Whole
Logit,Count,Word,Unigrams,0.8,0.1,1000,160,L2,0.17208673494037238,Whole
SVM,Count,Word,Unigrams,0.8,0.1,1000,160,L2,0.20120383473089373,Whole
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,160,L2,0.19511471137839156,Whole
kNN,Count,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.15617841054847184,Whole
SVM,Count,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.13078083457121245,Whole
Logit,Count,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.2622653220825525,Whole
RandomForest,Count,Word,Unigrams,0.8,0.2,None,61,StandardScaler,0.18896810210471038,Whole
kNN,Count,Word,Unigrams,0.8,0.2,None,61,L1,0.13412969281930473,Whole
Logit,Count,Word,Unigrams,0.8,0.2,None,61,L1,0.06175876234049208,Whole
SVM,Count,Word,Unigrams,0.8,0.2,None,61,L1,0.13967353178999473,Whole
RandomForest,Count,Word,Unigrams,0.8,0.2,None,61,L1,0.19480657171462012,Whole
kNN,Count,Word,Unigrams,0.8,0.2,None,61,L2,0.164064704210232,Whole
Logit,Count,Word,Unigrams,0.8,0.2,None,61,L2,0.14725846319148284,Whole
SVM,Count,Word,Unigrams,0.8,0.2,None,61,L2,0.1673196591899224,Whole
RandomForest,Count,Word,Unigrams,0.8,0.2,None,61,L2,0.18588250034352938,Whole
kNN,Count,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.15617841054847184,Whole
SVM,Count,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.13078083457121245,Whole
Logit,Count,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.2622653220825525,Whole
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,61,StandardScaler,0.18579904827756363,Whole
kNN,Count,Word,Unigrams,0.8,0.2,1000,61,L1,0.13412969281930473,Whole
Logit,Count,Word,Unigrams,0.8,0.2,1000,61,L1,0.06175876234049208,Whole
SVM,Count,Word,Unigrams,0.8,0.2,1000,61,L1,0.13967353178999473,Whole
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,61,L1,0.1889078030603568,Whole
kNN,Count,Word,Unigrams,0.8,0.2,1000,61,L2,0.164064704210232,Whole
Logit,Count,Word,Unigrams,0.8,0.2,1000,61,L2,0.14725846319148284,Whole
SVM,Count,Word,Unigrams,0.8,0.2,1000,61,L2,0.1673196591899224,Whole
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,61,L2,0.18833613069130703,Whole
kNN,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.04379266499499209,Whole
RandomForest,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.1739197050723863,Whole
SVM,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.09305129523396104,Whole
Logit,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.174311154780309,Whole
kNN,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.060022752561132965,Whole
RandomForest,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.1636778440076863,Whole
Logit,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.03254437869822485,Whole
SVM,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.1617853537410135,Whole
kNN,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.09392451201015112,Whole
RandomForest,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.159079719194635,Whole
SVM,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.18010077658353618,Whole
Logit,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.12297231921460143,Whole
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.0670422205283876,Whole
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.12528302228434138,Whole
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.2015366762768199,Whole
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.3335444811258053,Whole
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.08527382543924907,Whole
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.033725864495095265,Whole
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.17496010047087093,Whole
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.19190296905665716,Whole
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.12094938349074465,Whole
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.19773644150946856,Whole
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.14983674707471545,Whole
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.19518061511260357,Whole
kNN,Count,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.19011831074617094,Whole
SVM,Count,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.15121647224926715,Whole
Logit,Count,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.3482475658437674,Whole
RandomForest,Count,Word,Unigrams,0.9,0.1,None,163,StandardScaler,0.19728902466784193,Whole
kNN,Count,Word,Unigrams,0.9,0.1,None,163,L1,0.10955383996212537,Whole
Logit,Count,Word,Unigrams,0.9,0.1,None,163,L1,0.06015564704259473,Whole
SVM,Count,Word,Unigrams,0.9,0.1,None,163,L1,0.1718631522665861,Whole
RandomForest,Count,Word,Unigrams,0.9,0.1,None,163,L1,0.20520391134049223,Whole
kNN,Count,Word,Unigrams,0.9,0.1,None,163,L2,0.14114658120886253,Whole
Logit,Count,Word,Unigrams,0.9,0.1,None,163,L2,0.1509545194097174,Whole
SVM,Count,Word,Unigrams,0.9,0.1,None,163,L2,0.20154959342225331,Whole
RandomForest,Count,Word,Unigrams,0.9,0.1,None,163,L2,0.20371405582041757,Whole
kNN,Count,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.19011831074617094,Whole
SVM,Count,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.15121647224926715,Whole
Logit,Count,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.3482475658437674,Whole
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,163,StandardScaler,0.2005575574439422,Whole
kNN,Count,Word,Unigrams,0.9,0.1,1000,163,L1,0.10955383996212537,Whole
Logit,Count,Word,Unigrams,0.9,0.1,1000,163,L1,0.06015564704259473,Whole
SVM,Count,Word,Unigrams,0.9,0.1,1000,163,L1,0.1718631522665861,Whole
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,163,L1,0.18324809133514555,Whole
kNN,Count,Word,Unigrams,0.9,0.1,1000,163,L2,0.14114658120886253,Whole
Logit,Count,Word,Unigrams,0.9,0.1,1000,163,L2,0.1509545194097174,Whole
SVM,Count,Word,Unigrams,0.9,0.1,1000,163,L2,0.20154959342225331,Whole
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,163,L2,0.1911964678273426,Whole
kNN,Count,Word,Unigrams,0.9,0.2,None,64,StandardScaler,0.16208800591377373,Whole
SVM,Count,Word,Unigrams,0.9,0.2,None,64,StandardScaler,0.13646944203902533,Whole
Logit,Count,Word,Unigrams,0.9,0.2,None,64,StandardScaler,0.26649158612488194,Whole
RandomForest,Count,Word,Unigrams,0.9,0.2,None,64,StandardScaler,0.2057011544003243,Whole
kNN,Count,Word,Unigrams,0.9,0.2,None,64,L1,0.1367952800752064,Whole
Logit,Count,Word,Unigrams,0.9,0.2,None,64,L1,0.0703998008875726,Whole
SVM,Count,Word,Unigrams,0.9,0.2,None,64,L1,0.14733032247291636,Whole
RandomForest,Count,Word,Unigrams,0.9,0.2,None,64,L1,0.1924679887938423,Whole
kNN,Count,Word,Unigrams,0.9,0.2,None,64,L2,0.13927798603406036,Whole
Logit,Count,Word,Unigrams,0.9,0.2,None,64,L2,0.13854794057227904,Whole
SVM,Count,Word,Unigrams,0.9,0.2,None,64,L2,0.18114111755932946,Whole
RandomForest,Count,Word,Unigrams,0.9,0.2,None,64,L2,0.1906342342118871,Whole
kNN,Count,Word,Unigrams,0.9,0.2,1000,64,StandardScaler,0.16208800591377373,Whole
SVM,Count,Word,Unigrams,0.9,0.2,1000,64,StandardScaler,0.13646944203902533,Whole
Logit,Count,Word,Unigrams,0.9,0.2,1000,64,StandardScaler,0.26649158612488194,Whole
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,64,StandardScaler,0.1945470186851379,Whole
kNN,Count,Word,Unigrams,0.9,0.2,1000,64,L1,0.1367952800752064,Whole
Logit,Count,Word,Unigrams,0.9,0.2,1000,64,L1,0.0703998008875726,Whole
SVM,Count,Word,Unigrams,0.9,0.2,1000,64,L1,0.14733032247291636,Whole
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,64,L1,0.19282631148191365,Whole
kNN,Count,Word,Unigrams,0.9,0.2,1000,64,L2,0.13927798603406036,Whole
Logit,Count,Word,Unigrams,0.9,0.2,1000,64,L2,0.13854794057227904,Whole
SVM,Count,Word,Unigrams,0.9,0.2,1000,64,L2,0.18114111755932946,Whole
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,64,L2,0.1869412041734491,Whole
kNN,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.04379266499499209,Whole
RandomForest,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.17844592048222382,Whole
SVM,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.09305129523396104,Whole
Logit,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.174311154780309,Whole
kNN,Count,Word,Unigrams,1.0,0.0,None,10509,L1,0.060022752561132965,Whole
RandomForest,Count,Word,Unigrams,1.0,0.0,None,10509,L1,0.1763158371703248,Whole
Logit,Count,Word,Unigrams,1.0,0.0,None,10509,L1,0.03254437869822485,Whole
SVM,Count,Word,Unigrams,1.0,0.0,None,10509,L1,0.1617853537410135,Whole
kNN,Count,Word,Unigrams,1.0,0.0,None,10509,L2,0.09392451201015112,Whole
RandomForest,Count,Word,Unigrams,1.0,0.0,None,10509,L2,0.16688036417037413,Whole
SVM,Count,Word,Unigrams,1.0,0.0,None,10509,L2,0.18010077658353618,Whole
Logit,Count,Word,Unigrams,1.0,0.0,None,10509,L2,0.12297231921460143,Whole
kNN,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.0670422205283876,Whole
SVM,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.12528302228434138,Whole
RandomForest,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.20551228182383152,Whole
Logit,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.3335444811258053,Whole
kNN,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.08527382543924907,Whole
Logit,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.033725864495095265,Whole
SVM,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.17496010047087093,Whole
RandomForest,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.19195649320946803,Whole
kNN,Count,Word,Unigrams,1.0,0.0,1000,1000,L2,0.12094938349074465,Whole
SVM,Count,Word,Unigrams,1.0,0.0,1000,1000,L2,0.19773644150946856,Whole
Logit,Count,Word,Unigrams,1.0,0.0,1000,1000,L2,0.14983674707471545,Whole
RandomForest,Count,Word,Unigrams,1.0,0.0,1000,1000,L2,0.18936950160087296,Whole
kNN,Count,Word,Unigrams,1.0,0.1,None,163,StandardScaler,0.19011831074617094,Whole
SVM,Count,Word,Unigrams,1.0,0.1,None,163,StandardScaler,0.15121647224926715,Whole
Logit,Count,Word,Unigrams,1.0,0.1,None,163,StandardScaler,0.3482475658437674,Whole
RandomForest,Count,Word,Unigrams,1.0,0.1,None,163,StandardScaler,0.19791230008217522,Whole
kNN,Count,Word,Unigrams,1.0,0.1,None,163,L1,0.10955383996212537,Whole
Logit,Count,Word,Unigrams,1.0,0.1,None,163,L1,0.06015564704259473,Whole
SVM,Count,Word,Unigrams,1.0,0.1,None,163,L1,0.1718631522665861,Whole
RandomForest,Count,Word,Unigrams,1.0,0.1,None,163,L1,0.1741455594682633,Whole
kNN,Count,Word,Unigrams,1.0,0.1,None,163,L2,0.14114658120886253,Whole
Logit,Count,Word,Unigrams,1.0,0.1,None,163,L2,0.1509545194097174,Whole
SVM,Count,Word,Unigrams,1.0,0.1,None,163,L2,0.20154959342225331,Whole
