classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47510537705872796,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47417532861784967,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.5132040392948531,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4773107964062738,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47598975438148977,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.5069232986852873,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47598975438148977,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.47598975438148977,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.48338937068605436,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.5110123239707461,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4947203924593991,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4951298445023285,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4951298445023285,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4951298445023285,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.4246075715604802,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.25342378297425233,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.46822884279588733,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.6729864245702557,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.6334280235983845,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.6978771792394255,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.6685543151996587,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.7771747606621208,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.5217740790619688,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.47510537705872796,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.5064733428277034,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.5293983192503481,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4773107964062738,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.49261572623781574,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.47598975438148977,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.47598975438148977,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.5005770412403084,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4947203924593991,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4951298445023285,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4951298445023285,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4951298445023285,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.5427448024024666,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.516377158737342,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.4685210527394827,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.6157440915798569,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.32821914820791287,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.8336998766173705,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7827295861998298,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.758063609780906,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4470645521429031,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5845484949832777,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.47510537705872796,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4773107964062738,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5943382777567497,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5399140708975875,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.47598975438148977,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6011714067036711,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.47598975438148977,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48338937068605436,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5458848469152483,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4825268652953956,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4947203924593991,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4951298445023285,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4951298445023285,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4951298445023285,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.43730376735723464,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7756568209397066,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5112482644853943,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6286000440731899,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.39019544235829434,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.43893173525227436,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.7912689608276416,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.7462520070574219,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47510537705872796,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5076546004751629,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4773107964062738,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5033785606630145,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4773107964062738,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5132040392948531,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47598975438148977,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4874856380169068,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.47598975438148977,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48338937068605436,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.501672968810317,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5617905814986978,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4947203924593991,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4951298445023285,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4951298445023285,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4951298445023285,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4246075715604802,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.3169353363979838,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.6914285158778074,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5705306838051323,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.6602525728144305,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.7159252260262149,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.7948324612521169,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.7238286162074719,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5368824297395726,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47510537705872796,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.507859070502091,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4773107964062738,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4952574178505635,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5132040392948531,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47598975438148977,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4902113865600896,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4930590854873178,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5243596216289483,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4947203924593991,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4951298445023285,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4951298445023285,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.4951298445023285,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.6150198835789131,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5525234068257324,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.6705127910694081,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.5653131863414415,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5856567224333705,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.7377249918271084,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.7569119528172891,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.7173584614088275,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.562414141243589,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.6642720118850048,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.47465976152805794,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5112178806601275,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.6298893010136243,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5293983192503481,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5435639875519359,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5037723883518216,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.6181206799522004,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.48954797899219277,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.48338937068605436,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5569684606529549,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.48077565181866583,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.4947203924593991,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5502660332226794,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.4947203924593991,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.4951298445023285,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.4951298445023285,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.49388935789598826,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.4951298445023285,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5439152260110758,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.6290007838753598,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.6151314809779792,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.5897393101614891,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.39019544235829434,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.5472050992119921,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.7101959931634211,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.6929474249104075,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47510537705872796,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.5232849141297292,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4773107964062738,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47509401058339523,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4952574178505635,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.5268427952582246,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47598975438148977,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4902137277363317,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.47598975438148977,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.48338937068605436,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.481662187388018,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.48338937068605436,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4947203924593991,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4947203924593991,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4947203924593991,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4951298445023285,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4951298445023285,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4951298445023285,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4951298445023285,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4246075715604802,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.4799703602345327,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.6414029221123186,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.5531033688227671,Split
Logit,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.6821172297018318,Split
kNN,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.6311907380203305,Split
SVM,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.7316123748934736,Split
RandomForest,Franco,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.6898945414979408,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.5057722237743992,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.47510537705872796,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.47510537705872796,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.5072830588421596,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.4952574178505635,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.5179829702515782,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.4952574178505635,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.5075365230605718,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.5181810550493515,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.47598975438148977,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.47598975438148977,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.47598975438148977,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.49784498292449375,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.48338937068605436,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.48338937068605436,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.4829591961224633,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.4947203924593991,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.4947203924593991,Split
