classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.08389835205181878,Split
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.16292924016758428,Split
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.35959312718136144,Split
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.17302061180011163,Split
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.054235692751022274,Split
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.16863465610129647,Split
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.18023229709185307,Split
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.11424211626920348,Split
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.17705962351311197,Split
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.16238326448258913,Split
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.18854883380244244,Split
kNN,Count,Char,Trigrams,0.9,0.1,None,1091,StandardScaler,0.09745403650172631,Split
SVM,Count,Char,Trigrams,0.9,0.1,None,1091,StandardScaler,0.16273815622961393,Split
Logit,Count,Char,Trigrams,0.9,0.1,None,1091,StandardScaler,0.3530056217561745,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1091,StandardScaler,0.168916852380557,Split
kNN,Count,Char,Trigrams,0.9,0.1,None,1091,L1,0.05428827767202824,Split
Logit,Count,Char,Trigrams,0.9,0.1,None,1091,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,0.9,0.1,None,1091,L1,0.16464892030997114,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1091,L1,0.1774314664788955,Split
kNN,Count,Char,Trigrams,0.9,0.1,None,1091,L2,0.11355810105382273,Split
Logit,Count,Char,Trigrams,0.9,0.1,None,1091,L2,0.17693106587729482,Split
SVM,Count,Char,Trigrams,0.9,0.1,None,1091,L2,0.16189257964168616,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1091,L2,0.18638247969228441,Split
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.08260423370063348,Split
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.16296238044671288,Split
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.3589448383581562,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.16611710252061127,Split
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.054235692751022274,Split
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.16863465610129647,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.15844771468337981,Split
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.1179521155034476,Split
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.17640345553410933,Split
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.16238326448258913,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.17368690204493817,Split
kNN,Count,Char,Trigrams,0.9,0.2,None,572,StandardScaler,0.11907657492633496,Split
SVM,Count,Char,Trigrams,0.9,0.2,None,572,StandardScaler,0.15549692917060534,Split
Logit,Count,Char,Trigrams,0.9,0.2,None,572,StandardScaler,0.34670019844397637,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,None,572,StandardScaler,0.1673100982447595,Split
kNN,Count,Char,Trigrams,0.9,0.2,None,572,L1,0.06293155445961109,Split
Logit,Count,Char,Trigrams,0.9,0.2,None,572,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,0.9,0.2,None,572,L1,0.16648978646197948,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,None,572,L1,0.18038653964234583,Split
kNN,Count,Char,Trigrams,0.9,0.2,None,572,L2,0.10852539080985744,Split
Logit,Count,Char,Trigrams,0.9,0.2,None,572,L2,0.18975232401663164,Split
SVM,Count,Char,Trigrams,0.9,0.2,None,572,L2,0.16035619896777623,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,None,572,L2,0.1698991556770374,Split
kNN,Count,Char,Trigrams,0.9,0.2,1000,572,StandardScaler,0.11907657492633496,Split
SVM,Count,Char,Trigrams,0.9,0.2,1000,572,StandardScaler,0.15549692917060534,Split
Logit,Count,Char,Trigrams,0.9,0.2,1000,572,StandardScaler,0.34670019844397637,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,572,StandardScaler,0.1729443779448843,Split
kNN,Count,Char,Trigrams,0.9,0.2,1000,572,L1,0.06293155445961109,Split
Logit,Count,Char,Trigrams,0.9,0.2,1000,572,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,0.9,0.2,1000,572,L1,0.16648978646197948,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,572,L1,0.1798398018088224,Split
kNN,Count,Char,Trigrams,0.9,0.2,1000,572,L2,0.10852539080985744,Split
Logit,Count,Char,Trigrams,0.9,0.2,1000,572,L2,0.18975232401663164,Split
SVM,Count,Char,Trigrams,0.9,0.2,1000,572,L2,0.16035619896777623,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,572,L2,0.17517542957770024,Split
kNN,Count,Char,Trigrams,1.0,0.0,None,3265,StandardScaler,0.06376494058001943,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3265,StandardScaler,0.17425080418890562,Split
Logit,Count,Char,Trigrams,1.0,0.0,None,3265,StandardScaler,0.35141918940741995,Split
SVM,Count,Char,Trigrams,1.0,0.0,None,3265,StandardScaler,0.15354689709123678,Split
kNN,Count,Char,Trigrams,1.0,0.0,None,3265,L1,0.05312527070754421,Split
Logit,Count,Char,Trigrams,1.0,0.0,None,3265,L1,0.06619335919854757,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3265,L1,0.17550394632816543,Split
SVM,Count,Char,Trigrams,1.0,0.0,None,3265,L1,0.16031413140205567,Split
kNN,Count,Char,Trigrams,1.0,0.0,None,3265,L2,0.12132741394627222,Split
Logit,Count,Char,Trigrams,1.0,0.0,None,3265,L2,0.16941904259281756,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3265,L2,0.18332758152021025,Split
SVM,Count,Char,Trigrams,1.0,0.0,None,3265,L2,0.16313632861066688,Split
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.08515911843049029,Split
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.16244572174425245,Split
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.35750862886924156,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.17417182779454654,Split
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.054235692751022274,Split
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.16322512393432695,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.16234912332579565,Split
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.12131192361377018,Split
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.17676493350390068,Split
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.16719208988082204,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.17536442415584988,Split
kNN,Count,Char,Trigrams,1.0,0.1,None,1092,StandardScaler,0.09762489649533394,Split
SVM,Count,Char,Trigrams,1.0,0.1,None,1092,StandardScaler,0.1626363174239962,Split
Logit,Count,Char,Trigrams,1.0,0.1,None,1092,StandardScaler,0.3570921867499745,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1092,StandardScaler,0.16482868218153074,Split
kNN,Count,Char,Trigrams,1.0,0.1,None,1092,L1,0.05428827767202824,Split
Logit,Count,Char,Trigrams,1.0,0.1,None,1092,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,1.0,0.1,None,1092,L1,0.16154846189112707,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1092,L1,0.18526752588175763,Split
kNN,Count,Char,Trigrams,1.0,0.1,None,1092,L2,0.12188503670003291,Split
Logit,Count,Char,Trigrams,1.0,0.1,None,1092,L2,0.1761833759279876,Split
SVM,Count,Char,Trigrams,1.0,0.1,None,1092,L2,0.167788774799183,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1092,L2,0.1728575543715332,Split
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.08515911843049029,Split
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.16244572174425245,Split
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.35750862886924156,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.16018606271753003,Split
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.054235692751022274,Split
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.16322512393432695,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.1689922877023716,Split
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.12131192361377018,Split
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.17676493350390068,Split
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.16719208988082204,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.1741917182512345,Split
kNN,Count,Char,Trigrams,1.0,0.2,None,573,StandardScaler,0.11902175727663215,Split
SVM,Count,Char,Trigrams,1.0,0.2,None,573,StandardScaler,0.15564006208700548,Split
Logit,Count,Char,Trigrams,1.0,0.2,None,573,StandardScaler,0.3482996229043251,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,None,573,StandardScaler,0.17519025251816744,Split
kNN,Count,Char,Trigrams,1.0,0.2,None,573,L1,0.06087868210748062,Split
Logit,Count,Char,Trigrams,1.0,0.2,None,573,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,1.0,0.2,None,573,L1,0.16811576612290202,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,None,573,L1,0.17515506010218604,Split
kNN,Count,Char,Trigrams,1.0,0.2,None,573,L2,0.11266034615288227,Split
Logit,Count,Char,Trigrams,1.0,0.2,None,573,L2,0.18445616213396457,Split
SVM,Count,Char,Trigrams,1.0,0.2,None,573,L2,0.1644137678506992,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,None,573,L2,0.18386301660948953,Split
kNN,Count,Char,Trigrams,1.0,0.2,1000,573,StandardScaler,0.11902175727663215,Split
SVM,Count,Char,Trigrams,1.0,0.2,1000,573,StandardScaler,0.15564006208700548,Split
Logit,Count,Char,Trigrams,1.0,0.2,1000,573,StandardScaler,0.3482996229043251,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,573,StandardScaler,0.1699188840921034,Split
kNN,Count,Char,Trigrams,1.0,0.2,1000,573,L1,0.06087868210748062,Split
Logit,Count,Char,Trigrams,1.0,0.2,1000,573,L1,0.06619335919854757,Split
SVM,Count,Char,Trigrams,1.0,0.2,1000,573,L1,0.16811576612290202,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,573,L1,0.17227958406718927,Split
kNN,Count,Char,Trigrams,1.0,0.2,1000,573,L2,0.11266034615288227,Split
Logit,Count,Char,Trigrams,1.0,0.2,1000,573,L2,0.18445616213396457,Split
SVM,Count,Char,Trigrams,1.0,0.2,1000,573,L2,0.1644137678506992,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,573,L2,0.17598607775523792,Split
kNN,Count,Word,Unigrams,0.8,0.0,None,8429,StandardScaler,0.060067451334429256,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,None,8429,StandardScaler,0.1818166946256191,Split
Logit,Count,Word,Unigrams,0.8,0.0,None,8429,StandardScaler,0.20508690447070763,Split
SVM,Count,Word,Unigrams,0.8,0.0,None,8429,StandardScaler,0.07843623643572623,Split
kNN,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.06556584389282406,Split
Logit,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.06619335919854757,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.2086376884079324,Split
SVM,Count,Word,Unigrams,0.8,0.0,None,8429,L1,0.21494119338715242,Split
kNN,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.2117989576798135,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.1993929958754875,Split
Logit,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.24296672062412217,Split
SVM,Count,Word,Unigrams,0.8,0.0,None,8429,L2,0.21536182565042597,Split
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.0738231802321242,Split
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4385508041913592,Split
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.17928262799255087,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.2739647424506752,Split
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.11082801969264423,Split
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.06619335919854757,Split
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.279448923591112,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.24439512251262965,Split
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.2595659459258893,Split
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.2613536728825409,Split
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.25935784636647125,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.2519509335374847,Split
kNN,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.18645489885604674,Split
SVM,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.26641768485637823,Split
Logit,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.3608414741761011,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,None,106,StandardScaler,0.2507497045986953,Split
kNN,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.148352613335084,Split
Logit,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.07969227637488263,Split
SVM,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.25132557800195254,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,None,106,L1,0.27145290068795397,Split
kNN,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.21283182978458173,Split
Logit,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.24840065012833304,Split
SVM,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.2674012845266856,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,None,106,L2,0.2707853922852637,Split
kNN,Count,Word,Unigrams,0.8,0.1,1000,106,StandardScaler,0.18645489885604674,Split
Logit,Count,Word,Unigrams,0.8,0.1,1000,106,StandardScaler,0.3608414741761011,Split
SVM,Count,Word,Unigrams,0.8,0.1,1000,106,StandardScaler,0.26641768485637823,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,106,StandardScaler,0.2761978880944475,Split
kNN,Count,Word,Unigrams,0.8,0.1,1000,106,L1,0.148352613335084,Split
Logit,Count,Word,Unigrams,0.8,0.1,1000,106,L1,0.07969227637488263,Split
SVM,Count,Word,Unigrams,0.8,0.1,1000,106,L1,0.25132557800195254,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,106,L1,0.29344187428565055,Split
kNN,Count,Word,Unigrams,0.8,0.1,1000,106,L2,0.21283182978458173,Split
Logit,Count,Word,Unigrams,0.8,0.1,1000,106,L2,0.24840065012833304,Split
SVM,Count,Word,Unigrams,0.8,0.1,1000,106,L2,0.2674012845266856,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,106,L2,0.26292336089642027,Split
kNN,Count,Word,Unigrams,0.8,0.2,None,44,StandardScaler,0.21587455790425517,Split
Logit,Count,Word,Unigrams,0.8,0.2,None,44,StandardScaler,0.3691454188179802,Split
SVM,Count,Word,Unigrams,0.8,0.2,None,44,StandardScaler,0.2571490439680337,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,None,44,StandardScaler,0.2491506231509469,Split
kNN,Count,Word,Unigrams,0.8,0.2,None,44,L1,0.1834444556649626,Split
Logit,Count,Word,Unigrams,0.8,0.2,None,44,L1,0.10232077862363265,Split
SVM,Count,Word,Unigrams,0.8,0.2,None,44,L1,0.2336541290259085,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,None,44,L1,0.2558652155869281,Split
kNN,Count,Word,Unigrams,0.8,0.2,None,44,L2,0.20150983545130996,Split
Logit,Count,Word,Unigrams,0.8,0.2,None,44,L2,0.2556636709872096,Split
SVM,Count,Word,Unigrams,0.8,0.2,None,44,L2,0.23991218074452578,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,None,44,L2,0.2625368644675048,Split
kNN,Count,Word,Unigrams,0.8,0.2,1000,44,StandardScaler,0.21587455790425517,Split
SVM,Count,Word,Unigrams,0.8,0.2,1000,44,StandardScaler,0.2571490439680337,Split
Logit,Count,Word,Unigrams,0.8,0.2,1000,44,StandardScaler,0.3691454188179802,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,44,StandardScaler,0.2653822185357122,Split
kNN,Count,Word,Unigrams,0.8,0.2,1000,44,L1,0.1834444556649626,Split
Logit,Count,Word,Unigrams,0.8,0.2,1000,44,L1,0.10232077862363265,Split
SVM,Count,Word,Unigrams,0.8,0.2,1000,44,L1,0.2336541290259085,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,44,L1,0.27532430607248704,Split
kNN,Count,Word,Unigrams,0.8,0.2,1000,44,L2,0.20150983545130996,Split
Logit,Count,Word,Unigrams,0.8,0.2,1000,44,L2,0.2556636709872096,Split
SVM,Count,Word,Unigrams,0.8,0.2,1000,44,L2,0.23991218074452578,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,44,L2,0.2514623302089664,Split
kNN,Count,Word,Unigrams,0.9,0.0,None,8431,StandardScaler,0.060067451334429256,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,None,8431,StandardScaler,0.19278882845710021,Split
Logit,Count,Word,Unigrams,0.9,0.0,None,8431,StandardScaler,0.2044485265669289,Split
SVM,Count,Word,Unigrams,0.9,0.0,None,8431,StandardScaler,0.07843623643572623,Split
kNN,Count,Word,Unigrams,0.9,0.0,None,8431,L1,0.05837848725085897,Split
Logit,Count,Word,Unigrams,0.9,0.0,None,8431,L1,0.06619335919854757,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,None,8431,L1,0.18791680242750033,Split
SVM,Count,Word,Unigrams,0.9,0.0,None,8431,L1,0.21512493171639924,Split
kNN,Count,Word,Unigrams,0.9,0.0,None,8431,L2,0.18339071115058972,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,None,8431,L2,0.1775914221358599,Split
Logit,Count,Word,Unigrams,0.9,0.0,None,8431,L2,0.22900488663880617,Split
SVM,Count,Word,Unigrams,0.9,0.0,None,8431,L2,0.21514619956741157,Split
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.06157818651612098,Split
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.41601128926961994,Split
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.17556855952894546,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.2504416164115044,Split
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.09891466678918041,Split
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.06619335919854757,Split
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.27352857210071857,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.24878947751778893,Split
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.22755975249739016,Split
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.252609528371168,Split
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.26259190792592185,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.24915491406663404,Split
kNN,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.20131069212845795,Split
Logit,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.3891444320902466,Split
SVM,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.265178209035322,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.2624651854799054,Split
kNN,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.15356814634909435,Split
Logit,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.0753395016140454,Split
SVM,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.2675815046704488,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.2823924461822694,Split
kNN,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.21881150201285524,Split
Logit,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.2600028723877131,Split
SVM,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.2714589787334448,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.27057508696100246,Split
kNN,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.20131069212845795,Split
Logit,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.3891444320902466,Split
SVM,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.265178209035322,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.2505162806523999,Split
kNN,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.15356814634909435,Split
Logit,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.0753395016140454,Split
SVM,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.2675815046704488,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.2702910935254919,Split
kNN,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.21881150201285524,Split
Logit,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.2600028723877131,Split
SVM,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.2714589787334448,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.2807142215141369,Split
kNN,Count,Word,Unigrams,0.9,0.2,None,46,StandardScaler,0.22502650724009898,Split
SVM,Count,Word,Unigrams,0.9,0.2,None,46,StandardScaler,0.2546588043166031,Split
Logit,Count,Word,Unigrams,0.9,0.2,None,46,StandardScaler,0.3807387104726308,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,None,46,StandardScaler,0.2512505387840281,Split
kNN,Count,Word,Unigrams,0.9,0.2,None,46,L1,0.18549254184378405,Split
Logit,Count,Word,Unigrams,0.9,0.2,None,46,L1,0.09613590248565168,Split
SVM,Count,Word,Unigrams,0.9,0.2,None,46,L1,0.23590035034782542,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,None,46,L1,0.26375315662699805,Split
kNN,Count,Word,Unigrams,0.9,0.2,None,46,L2,0.19165903134203124,Split
Logit,Count,Word,Unigrams,0.9,0.2,None,46,L2,0.24648944102928572,Split
SVM,Count,Word,Unigrams,0.9,0.2,None,46,L2,0.25635537780528234,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,None,46,L2,0.2871858297409569,Split
kNN,Count,Word,Unigrams,0.9,0.2,1000,46,StandardScaler,0.22502650724009898,Split
SVM,Count,Word,Unigrams,0.9,0.2,1000,46,StandardScaler,0.2546588043166031,Split
Logit,Count,Word,Unigrams,0.9,0.2,1000,46,StandardScaler,0.3807387104726308,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,46,StandardScaler,0.2790778281689697,Split
kNN,Count,Word,Unigrams,0.9,0.2,1000,46,L1,0.18549254184378405,Split
Logit,Count,Word,Unigrams,0.9,0.2,1000,46,L1,0.09613590248565168,Split
SVM,Count,Word,Unigrams,0.9,0.2,1000,46,L1,0.23590035034782542,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,46,L1,0.2604137319551613,Split
kNN,Count,Word,Unigrams,0.9,0.2,1000,46,L2,0.19165903134203124,Split
Logit,Count,Word,Unigrams,0.9,0.2,1000,46,L2,0.24648944102928572,Split
SVM,Count,Word,Unigrams,0.9,0.2,1000,46,L2,0.25635537780528234,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,46,L2,0.28273770038601037,Split
kNN,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.060067451334429256,Split
RandomForest,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.18249519730261962,Split
Logit,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.2044485265669289,Split
SVM,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.07843623643572623,Split
kNN,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.05837848725085897,Split
